"Order.ID","Order.Date","Ship.Date","Ship.Mode","Customer.ID","City","State","Postal.Code","Region","Product.ID","Product.Name","Segment","Category","Sub.Category","Revenue","Quantity","Discount","Profit"
"CA-2015-130141","10/23/2015","10/25/2015","Second Class","HA-14905","Fort Collins","Colorado",80525,"West","FUR-CH-10000749","Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms","Consumer","Furniture","Chairs",579.136,4,0.2,-28.96
"CA-2013-147501","8/2/2013","8/6/2013","Standard Class","Co-12640","Seattle","Washington",98105,"West","OFF-BI-10002003","Ibico Presentation Index for Binding Systems","Consumer","Office Supplies","Binders",6.368,2,0.2,2.15
"CA-2013-147501","8/2/2013","8/6/2013","Standard Class","Co-12640","Seattle","Washington",98105,"West","TEC-MA-10001972","Okidata C331dn Printer","Consumer","Technology","Machines",558.4,2,0.2,41.88
"CA-2014-143910","8/13/2014","8/17/2014","Standard Class","BC-11125","New York City","New York",10011,"East","FUR-CH-10000225","Global Geo Office Task Chair, Gray","Home Office","Furniture","Chairs",145.764,2,0.1,-8.1
"CA-2012-146885","5/30/2012","6/5/2012","Standard Class","EB-13840","Richmond","Virginia",23223,"South","OFF-PA-10001622","Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled","Corporate","Office Supplies","Paper",13.62,3,0,6.13
"CA-2014-139556","4/27/2014","5/2/2014","Standard Class","DB-13360","New York City","New York",10009,"East","FUR-CH-10004983","Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","Home Office","Furniture","Chairs",434.646,3,0.1,62.78
"CA-2015-129357","5/15/2015","5/20/2015","Standard Class","KB-16585","Seattle","Washington",98103,"West","OFF-PA-10003228","Xerox 1917","Corporate","Office Supplies","Paper",440.19,9,0,206.89
"CA-2015-129357","5/15/2015","5/20/2015","Standard Class","KB-16585","Seattle","Washington",98103,"West","OFF-SU-10004498","Martin-Yale Premier Letter Opener","Corporate","Office Supplies","Supplies",64.4,5,0,1.93
"CA-2015-150987","4/9/2015","4/13/2015","Standard Class","AH-10120","San Francisco","California",94110,"West","OFF-PA-10001878","Xerox 1891","Home Office","Office Supplies","Paper",244.55,5,0,114.94
"CA-2015-150987","4/9/2015","4/13/2015","Standard Class","AH-10120","San Francisco","California",94110,"West","OFF-PA-10002923","Xerox 1942","Home Office","Office Supplies","Paper",195.76,4,0,97.88
"CA-2015-132647","2/18/2015","2/24/2015","Standard Class","GH-14410","Perth Amboy","New Jersey",8861,"East","OFF-PA-10001838","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages","Home Office","Office Supplies","Paper",11.76,2,0,5.76
"CA-2015-132647","2/18/2015","2/24/2015","Standard Class","GH-14410","Perth Amboy","New Jersey",8861,"East","OFF-ST-10003123","Fellowes Bases and Tops For Staxonsteel/High-Stak Systems","Home Office","Office Supplies","Storage",166.45,5,0,39.95
"CA-2015-159107","6/25/2015","6/27/2015","Second Class","KT-16480","San Francisco","California",94110,"West","OFF-FA-10001332","Acco Banker's Clasps, 5 3/4""-Long","Consumer","Office Supplies","Fasteners",2.88,1,0,1.35
"CA-2012-160738","5/5/2012","5/10/2012","Standard Class","KH-16330","Freeport","Illinois",61032,"Central","OFF-ST-10003442","Eldon Portable Mobile Manager","Corporate","Office Supplies","Storage",45.248,2,0.2,3.96
"CA-2013-112130","5/3/2013","5/7/2013","Standard Class","SV-20785","Philadelphia","Pennsylvania",19140,"East","OFF-AR-10001468","Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set","Consumer","Office Supplies","Art",59.904,2,0.2,14.23
"CA-2013-112130","5/3/2013","5/7/2013","Standard Class","SV-20785","Philadelphia","Pennsylvania",19140,"East","OFF-AP-10003266","Holmes Replacement Filter for HEPA Air Cleaner, Large Room","Consumer","Office Supplies","Appliances",23.696,2,0.2,6.52
"CA-2013-112130","5/3/2013","5/7/2013","Standard Class","SV-20785","Philadelphia","Pennsylvania",19140,"East","OFF-PA-10002230","Xerox 1897","Consumer","Office Supplies","Paper",7.968,2,0.2,2.89
"CA-2013-112130","5/3/2013","5/7/2013","Standard Class","SV-20785","Philadelphia","Pennsylvania",19140,"East","OFF-AP-10003622","Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack","Consumer","Office Supplies","Appliances",18.2,7,0.2,2.05
"CA-2013-112130","5/3/2013","5/7/2013","Standard Class","SV-20785","Philadelphia","Pennsylvania",19140,"East","TEC-AC-10001542","SanDisk Cruzer 16 GB USB Flash Drive","Consumer","Technology","Accessories",27.552,3,0.2,-0.34
"CA-2013-112130","5/3/2013","5/7/2013","Standard Class","SV-20785","Philadelphia","Pennsylvania",19140,"East","FUR-CH-10002965","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","Consumer","Furniture","Chairs",844.116,6,0.3,-36.18
"CA-2013-112130","5/3/2013","5/7/2013","Standard Class","SV-20785","Philadelphia","Pennsylvania",19140,"East","OFF-ST-10000563","Fellowes Bankers Box Stor/Drawer Steel Plus","Consumer","Office Supplies","Storage",76.752,3,0.2,-9.59
"CA-2014-111409","9/19/2014","9/23/2014","Standard Class","PO-18850","Jacksonville","Florida",32216,"South","OFF-LA-10002787","Avery 480","Consumer","Office Supplies","Labels",3,1,0.2,1.05
"CA-2014-116232","9/23/2014","9/27/2014","Standard Class","AC-10450","Pembroke Pines","Florida",33024,"South","OFF-BI-10004022","Acco Suede Grain Vinyl Round Ring Binder","Consumer","Office Supplies","Binders",7.506,9,0.7,-6
"CA-2014-116232","9/23/2014","9/27/2014","Standard Class","AC-10450","Pembroke Pines","Florida",33024,"South","OFF-LA-10001158","Avery Address/Shipping Labels for Typewriters, 4"" x 2""","Consumer","Office Supplies","Labels",16.56,2,0.2,5.8
"CA-2014-116547","1/10/2014","1/17/2014","Standard Class","KB-16585","Seattle","Washington",98115,"West","FUR-FU-10000076","24-Hour Round Wall Clock","Corporate","Furniture","Furnishings",79.92,4,0,34.37
"CA-2014-116547","1/10/2014","1/17/2014","Standard Class","KB-16585","Seattle","Washington",98115,"West","TEC-AC-10002335","Logitech Media Keyboard K200","Corporate","Technology","Accessories",69.98,2,0,13.3
"US-2015-133200","5/7/2015","5/12/2015","Standard Class","DB-13555","Fort Worth","Texas",76106,"Central","OFF-BI-10002827","Avery Durable Poly Binders","Corporate","Office Supplies","Binders",11.06,10,0.8,-18.8
"US-2015-133200","5/7/2015","5/12/2015","Standard Class","DB-13555","Fort Worth","Texas",76106,"Central","FUR-BO-10001601","Sauder Mission Library with Doors, Fruitwood Finish","Corporate","Furniture","Bookcases",623.4648,7,0.32,-119.19
"US-2015-133200","5/7/2015","5/12/2015","Standard Class","DB-13555","Fort Worth","Texas",76106,"Central","OFF-ST-10001932","Fellowes Staxonsteel Drawer Files","Corporate","Office Supplies","Storage",772.68,5,0.2,-57.95
"CA-2014-133550","8/1/2014","8/7/2014","Standard Class","KL-16645","Detroit","Michigan",48205,"Central","OFF-AP-10001005","Honeywell Quietcare HEPA Air Cleaner","Consumer","Office Supplies","Appliances",283.14,4,0.1,72.36
"CA-2014-133550","8/1/2014","8/7/2014","Standard Class","KL-16645","Detroit","Michigan",48205,"Central","TEC-PH-10004042","ClearOne Communications CHAT 70 OC Speaker Phone","Consumer","Technology","Phones",635.96,4,0,165.35
"CA-2014-133550","8/1/2014","8/7/2014","Standard Class","KL-16645","Detroit","Michigan",48205,"Central","TEC-PH-10001079","Polycom SoundPoint Pro SE-225 Corded phone","Consumer","Technology","Phones",118.99,1,0,33.32
"CA-2014-133550","8/1/2014","8/7/2014","Standard Class","KL-16645","Detroit","Michigan",48205,"Central","FUR-FU-10002918","Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","Consumer","Furniture","Furnishings",272.94,3,0,30.02
"CA-2015-139416","3/28/2015","3/30/2015","Second Class","AG-10270","Philadelphia","Pennsylvania",19120,"East","FUR-FU-10003832","Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry","Consumer","Furniture","Furnishings",15.008,2,0.2,1.5
"CA-2012-114510","3/14/2012","3/19/2012","Standard Class","JF-15295","Logan","Utah",84321,"West","OFF-BI-10001617","GBC Wire Binding Combs","Consumer","Office Supplies","Binders",33.088,4,0.2,11.17
"CA-2012-114510","3/14/2012","3/19/2012","Standard Class","JF-15295","Logan","Utah",84321,"West","OFF-ST-10000736","Carina Double Wide Media Storage Towers in Natural & Black","Consumer","Office Supplies","Storage",80.98,1,0,3.24
"CA-2012-114510","3/14/2012","3/19/2012","Standard Class","JF-15295","Logan","Utah",84321,"West","TEC-AC-10004877","Imation 30456 USB Flash Drive 8GB","Consumer","Technology","Accessories",82.8,12,0,6.62
"CA-2012-114510","3/14/2012","3/19/2012","Standard Class","JF-15295","Logan","Utah",84321,"West","OFF-ST-10003221","Staple magnet","Consumer","Office Supplies","Storage",21.36,2,0,5.77
"CA-2012-114510","3/14/2012","3/19/2012","Standard Class","JF-15295","Logan","Utah",84321,"West","OFF-BI-10003007","Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""","Consumer","Office Supplies","Binders",62.048,2,0.2,20.17
"CA-2014-169215","7/15/2014","7/19/2014","Second Class","RE-19450","Auburn","New York",13021,"East","OFF-FA-10000936","Acco Hot Clips Clips to Go","Consumer","Office Supplies","Fasteners",29.61,9,0,13.32
"CA-2014-127698","12/2/2014","12/2/2014","Same Day","MV-18190","Raleigh","North Carolina",27604,"South","TEC-PH-10003811","Jabra Supreme Plus Driver Edition Headset","Consumer","Technology","Phones",863.928,9,0.2,86.39
"CA-2014-159912","8/30/2014","9/4/2014","Standard Class","GB-14530","Philadelphia","Pennsylvania",19120,"East","FUR-TA-10004152","Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf","Corporate","Furniture","Tables",241.92,4,0.4,-56.45
"CA-2014-159912","8/30/2014","9/4/2014","Standard Class","GB-14530","Philadelphia","Pennsylvania",19120,"East","FUR-BO-10002853","O'Sullivan 5-Shelf Heavy-Duty Bookcases","Corporate","Furniture","Bookcases",163.88,4,0.5,-81.94
"CA-2014-159912","8/30/2014","9/4/2014","Standard Class","GB-14530","Philadelphia","Pennsylvania",19120,"East","OFF-BI-10002071","Fellowes Black Plastic Comb Bindings","Corporate","Office Supplies","Binders",3.486,2,0.7,-2.79
"CA-2014-159912","8/30/2014","9/4/2014","Standard Class","GB-14530","Philadelphia","Pennsylvania",19120,"East","OFF-FA-10000053","Revere Boxed Rubber Bands by Revere","Corporate","Office Supplies","Fasteners",10.584,7,0.2,-2.38
"CA-2014-101987","6/25/2014","7/1/2014","Standard Class","HL-15040","Richmond","Indiana",47374,"Central","TEC-PH-10001305","Panasonic KX TS208W Corded phone","Consumer","Technology","Phones",440.91,9,0,123.45
"US-2015-154851","3/31/2015","4/4/2015","Standard Class","BP-11155","Lancaster","Pennsylvania",17602,"East","OFF-BI-10001525","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red","Consumer","Office Supplies","Binders",5.715,5,0.7,-4.76
"CA-2012-138681","12/20/2012","12/22/2012","First Class","CT-11995","Tucson","Arizona",85705,"West","FUR-FU-10001876","Computer Room Manger, 14""","Consumer","Furniture","Furnishings",51.968,2,0.2,10.39
"CA-2012-138681","12/20/2012","12/22/2012","First Class","CT-11995","Tucson","Arizona",85705,"West","TEC-AC-10003628","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","Consumer","Technology","Accessories",71.976,3,0.2,21.59
"CA-2012-138681","12/20/2012","12/22/2012","First Class","CT-11995","Tucson","Arizona",85705,"West","FUR-CH-10004860","Global Low Back Tilter Chair","Consumer","Furniture","Chairs",242.352,3,0.2,-42.41
"CA-2012-138681","12/20/2012","12/22/2012","First Class","CT-11995","Tucson","Arizona",85705,"West","OFF-PA-10000357","Xerox 1888","Consumer","Office Supplies","Paper",221.92,5,0.2,77.67
"CA-2012-138681","12/20/2012","12/22/2012","First Class","CT-11995","Tucson","Arizona",85705,"West","OFF-PA-10003270","Xerox 1954","Consumer","Office Supplies","Paper",8.448,2,0.2,2.64
"US-2013-138121","12/17/2013","12/17/2013","Same Day","JL-15835","Detroit","Michigan",48205,"Central","OFF-BI-10000320","GBC Plastic Binding Combs","Consumer","Office Supplies","Binders",29.52,4,0,14.46
"US-2013-138121","12/17/2013","12/17/2013","Same Day","JL-15835","Detroit","Michigan",48205,"Central","FUR-CH-10003846","Hon Valutask Swivel Chairs","Consumer","Furniture","Chairs",302.94,3,0,48.47
"US-2013-138121","12/17/2013","12/17/2013","Same Day","JL-15835","Detroit","Michigan",48205,"Central","FUR-CH-10004875","Harbour Creations 67200 Series Stacking Chairs","Consumer","Furniture","Chairs",142.36,2,0,38.44
"US-2013-138121","12/17/2013","12/17/2013","Same Day","JL-15835","Detroit","Michigan",48205,"Central","FUR-CH-10003817","Global Value Steno Chair, Gray","Consumer","Furniture","Chairs",546.66,9,0,136.67
"US-2013-138121","12/17/2013","12/17/2013","Same Day","JL-15835","Detroit","Michigan",48205,"Central","FUR-FU-10002116","Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats","Consumer","Furniture","Furnishings",212.13,3,0,14.85
"CA-2015-140298","5/12/2015","5/18/2015","Standard Class","JK-16120","Austin","Texas",78745,"Central","OFF-AR-10003481","Newell 348","Home Office","Office Supplies","Art",5.248,2,0.2,0.59
"CA-2015-140298","5/12/2015","5/18/2015","Standard Class","JK-16120","Austin","Texas",78745,"Central","OFF-ST-10004180","Safco Commercial Shelving","Home Office","Office Supplies","Storage",74.416,2,0.2,-14.88
"CA-2015-140298","5/12/2015","5/18/2015","Standard Class","JK-16120","Austin","Texas",78745,"Central","OFF-PA-10003657","Xerox 1927","Home Office","Office Supplies","Paper",6.848,2,0.2,2.14
"CA-2015-140298","5/12/2015","5/18/2015","Standard Class","JK-16120","Austin","Texas",78745,"Central","FUR-FU-10001967","Telescoping Adjustable Floor Lamp","Home Office","Furniture","Furnishings",7.996,1,0.6,-7
"CA-2014-166240","6/25/2014","6/29/2014","Standard Class","DH-13075","Houston","Texas",77095,"Central","OFF-AP-10002082","Holmes HEPA Air Purifier","Corporate","Office Supplies","Appliances",8.712,2,0.8,-19.6
"CA-2014-158435","5/18/2014","5/19/2014","First Class","AG-10900","Waterbury","Connecticut",6708,"East","OFF-SU-10000381","Acme Forged Steel Scissors with Black Enamel Handles","Consumer","Office Supplies","Supplies",65.17,7,0,18.9
"CA-2014-158435","5/18/2014","5/19/2014","First Class","AG-10900","Waterbury","Connecticut",6708,"East","OFF-LA-10002475","Avery 519","Consumer","Office Supplies","Labels",14.62,2,0,6.87
"CA-2014-158435","5/18/2014","5/19/2014","First Class","AG-10900","Waterbury","Connecticut",6708,"East","FUR-FU-10003975","Eldon Advantage Chair Mats for Low to Medium Pile Carpets","Consumer","Furniture","Furnishings",173.24,4,0,17.32
"CA-2015-138149","6/30/2015","7/1/2015","First Class","WB-21850","Los Angeles","California",90049,"West","OFF-BI-10003091","GBC DocuBind TL200 Manual Binding Machine","Consumer","Office Supplies","Binders",895.92,5,0.2,302.37
"CA-2015-138149","6/30/2015","7/1/2015","First Class","WB-21850","Los Angeles","California",90049,"West","OFF-ST-10002974","Trav-L-File Heavy-Duty Shuttle II, Black","Consumer","Office Supplies","Storage",130.71,3,0,39.21
"CA-2015-138149","6/30/2015","7/1/2015","First Class","WB-21850","Los Angeles","California",90049,"West","OFF-AR-10000255","Newell 328","Consumer","Office Supplies","Art",11.68,2,0,3.04
"CA-2015-138149","6/30/2015","7/1/2015","First Class","WB-21850","Los Angeles","California",90049,"West","TEC-AC-10001284","Enermax Briskie RF Wireless Keyboard and Mouse Combo","Consumer","Technology","Accessories",62.31,3,0,22.43
"CA-2012-112403","3/31/2012","3/31/2012","Same Day","JO-15280","Philadelphia","Pennsylvania",19120,"East","OFF-BI-10003529","Avery Round Ring Poly Binders","Consumer","Office Supplies","Binders",0.852,1,0.7,-0.6
"CA-2012-108273","12/16/2012","12/21/2012","Standard Class","EJ-13720","Huntsville","Texas",77340,"Central","OFF-PA-10000029","Xerox 224","Consumer","Office Supplies","Paper",36.288,7,0.2,12.7
"CA-2012-108273","12/16/2012","12/21/2012","Standard Class","EJ-13720","Huntsville","Texas",77340,"Central","FUR-FU-10002116","Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats","Consumer","Furniture","Furnishings",56.568,2,0.6,-74.95
"CA-2015-121643","5/19/2015","5/21/2015","First Class","AB-10105","Portland","Oregon",97206,"West","TEC-PH-10002200","Aastra 6757i CT Wireless VoIP phone","Consumer","Technology","Phones",344.704,2,0.2,38.78
"US-2013-122910","5/12/2013","5/16/2013","Standard Class","LT-16765","Louisville","Colorado",80027,"West","TEC-PH-10000441","VTech DS6151","Consumer","Technology","Phones",201.584,2,0.2,20.16
"CA-2015-143126","12/4/2015","12/8/2015","Second Class","CM-12655","Seattle","Washington",98115,"West","FUR-TA-10002958","Bevis Oval Conference Table, Walnut","Home Office","Furniture","Tables",521.96,2,0,88.73
"CA-2013-129042","12/12/2013","12/17/2013","Standard Class","EM-13960","Baltimore","Maryland",21215,"East","OFF-AR-10001662","Rogers Handheld Barrel Pencil Sharpener","Consumer","Office Supplies","Art",8.22,3,0,2.22
"CA-2013-109736","10/10/2013","10/11/2013","First Class","DJ-13420","San Francisco","California",94109,"West","OFF-PA-10004101","Xerox 1894","Corporate","Office Supplies","Paper",45.36,7,0,21.77
"CA-2013-142601","4/18/2013","4/20/2013","Second Class","DE-13255","Los Angeles","California",90004,"West","OFF-ST-10002756","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","Home Office","Office Supplies","Storage",947.17,7,0,9.47
"CA-2013-142601","4/18/2013","4/20/2013","Second Class","DE-13255","Los Angeles","California",90004,"West","OFF-PA-10000483","Xerox 19","Home Office","Office Supplies","Paper",61.96,2,0,27.88
"CA-2012-106229","6/7/2012","6/11/2012","Second Class","NR-18550","Aurora","Illinois",60505,"Central","FUR-TA-10002041","Bevis Round Conference Table Top, X-Base","Consumer","Furniture","Tables",268.935,3,0.5,-209.77
"US-2015-135230","9/2/2015","9/8/2015","Standard Class","CK-12325","Seattle","Washington",98103,"West","OFF-AR-10001166","Staples in misc. colors","Home Office","Office Supplies","Art",7.58,1,0,2.96
"CA-2014-159653","5/23/2014","5/23/2014","Same Day","JF-15490","Athens","Georgia",30605,"South","OFF-LA-10004345","Avery 493","Consumer","Office Supplies","Labels",14.73,3,0,7.22
"CA-2014-131968","11/12/2014","11/16/2014","Standard Class","LB-16795","Apopka","Florida",32712,"South","OFF-BI-10002852","Ibico Standard Transparent Covers","Home Office","Office Supplies","Binders",9.888,2,0.7,-6.92
"CA-2014-131968","11/12/2014","11/16/2014","Standard Class","LB-16795","Apopka","Florida",32712,"South","OFF-AP-10001058","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators","Home Office","Office Supplies","Appliances",671.544,3,0.2,50.37
"CA-2012-119151","11/25/2012","11/29/2012","Second Class","MP-18175","New York City","New York",10009,"East","OFF-ST-10003470","Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units","Home Office","Office Supplies","Storage",1117.92,4,0,55.9
"CA-2012-119151","11/25/2012","11/29/2012","Second Class","MP-18175","New York City","New York",10009,"East","FUR-BO-10003159","Sauder Camden County Collection Libraries, Planked Cherry Finish","Home Office","Furniture","Bookcases",275.952,3,0.2,-37.94
"CA-2012-123323","11/7/2012","11/12/2012","Standard Class","LH-16900","San Francisco","California",94110,"West","OFF-BI-10003684","Wilson Jones Legal Size Ring Binders","Consumer","Office Supplies","Binders",123.144,7,0.2,46.18
"CA-2014-124681","7/19/2014","7/24/2014","Second Class","SV-20935","Dallas","Texas",75217,"Central","TEC-AC-10000487","SanDisk Cruzer 4 GB USB Flash Drive","Consumer","Technology","Accessories",15.576,3,0.2,3.31
"US-2013-103996","3/29/2013","3/31/2013","Second Class","RB-19435","San Diego","California",92105,"West","OFF-PA-10001736","Xerox 1880","Consumer","Office Supplies","Paper",212.64,6,0,99.94
"US-2013-103996","3/29/2013","3/31/2013","Second Class","RB-19435","San Diego","California",92105,"West","OFF-PA-10001609","Tops Wirebound Message Log Books","Consumer","Office Supplies","Paper",9.87,3,0,4.54
"US-2013-103996","3/29/2013","3/31/2013","Second Class","RB-19435","San Diego","California",92105,"West","TEC-AC-10003116","Memorex Froggy Flash Drive 8 GB","Consumer","Technology","Accessories",53.25,3,0,20.77
"US-2013-103996","3/29/2013","3/31/2013","Second Class","RB-19435","San Diego","California",92105,"West","FUR-FU-10004586","G.E. Longer-Life Indoor Recessed Floodlight Bulbs","Consumer","Furniture","Furnishings",19.92,3,0,9.56
"CA-2014-120530","4/8/2014","4/13/2014","Standard Class","Dl-13600","New York City","New York",10035,"East","FUR-CH-10000454","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","Corporate","Furniture","Chairs",658.746,3,0.1,146.39
"CA-2013-155054","6/13/2013","6/19/2013","Standard Class","PS-19045","Lewiston","Maine",4240,"East","OFF-BI-10004970","ACCOHIDE 3-Ring Binder, Blue, 1""","Home Office","Office Supplies","Binders",8.26,2,0,3.88
"CA-2013-155054","6/13/2013","6/19/2013","Standard Class","PS-19045","Lewiston","Maine",4240,"East","OFF-BI-10002824","Recycled Easel Ring Binders","Home Office","Office Supplies","Binders",29.84,2,0,13.43
"CA-2013-155054","6/13/2013","6/19/2013","Standard Class","PS-19045","Lewiston","Maine",4240,"East","TEC-AC-10003657","Lenovo 17-Key USB Numeric Keypad","Home Office","Technology","Accessories",67.98,2,0,14.96
"CA-2013-105725","2/18/2013","2/24/2013","Standard Class","GT-14755","Long Beach","California",90805,"West","OFF-LA-10003510","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White","Consumer","Office Supplies","Labels",61.06,2,0,28.09
"CA-2013-105725","2/18/2013","2/24/2013","Standard Class","GT-14755","Long Beach","California",90805,"West","FUR-TA-10001676","Hon 61000 Series Interactive Training Tables","Consumer","Furniture","Tables",35.544,1,0.2,-0.89
"CA-2015-164364","11/13/2015","11/17/2015","Standard Class","CS-12355","Seattle","Washington",98115,"West","OFF-LA-10004853","Avery 483","Consumer","Office Supplies","Labels",9.96,2,0,4.58
"CA-2015-164364","11/13/2015","11/17/2015","Standard Class","CS-12355","Seattle","Washington",98115,"West","OFF-AR-10000315","Dixon Ticonderoga Maple Cedar Pencil, #2","Consumer","Office Supplies","Art",9.21,3,0,2.3
"CA-2015-164364","11/13/2015","11/17/2015","Standard Class","CS-12355","Seattle","Washington",98115,"West","OFF-SU-10000381","Acme Forged Steel Scissors with Black Enamel Handles","Consumer","Office Supplies","Supplies",27.93,3,0,8.1
"CA-2015-168123","3/6/2015","3/6/2015","Same Day","JD-16060","Rochester","Minnesota",55901,"Central","OFF-FA-10002763","Advantus Map Pennant Flags and Round Head Tacks","Consumer","Office Supplies","Fasteners",7.9,2,0,2.53
"CA-2015-168123","3/6/2015","3/6/2015","Same Day","JD-16060","Rochester","Minnesota",55901,"Central","OFF-ST-10000877","Recycled Steel Personal File for Standard File Folders","Consumer","Office Supplies","Storage",221.16,4,0,57.5
"CA-2015-168123","3/6/2015","3/6/2015","Same Day","JD-16060","Rochester","Minnesota",55901,"Central","OFF-BI-10001071","GBC ProClick Punch Binding System","Consumer","Office Supplies","Binders",127.96,2,0,62.7
"CA-2015-168123","3/6/2015","3/6/2015","Same Day","JD-16060","Rochester","Minnesota",55901,"Central","OFF-BI-10001097","Avery Hole Reinforcements","Consumer","Office Supplies","Binders",18.69,3,0,9.16
"CA-2014-120005","3/4/2014","3/4/2014","Same Day","TS-21160","San Francisco","California",94110,"West","OFF-SU-10004782","Elite 5"" Scissors","Corporate","Office Supplies","Supplies",25.35,3,0,7.61
"CA-2014-120005","3/4/2014","3/4/2014","Same Day","TS-21160","San Francisco","California",94110,"West","FUR-FU-10000672","Executive Impressions 10"" Spectator Wall Clock","Corporate","Furniture","Furnishings",35.28,3,0,12
"CA-2014-123526","12/25/2014","12/26/2014","First Class","BV-11245","Seattle","Washington",98103,"West","OFF-PA-10002986","Xerox 1898","Corporate","Office Supplies","Paper",33.4,5,0,16.03
"CA-2014-127649","10/8/2014","10/10/2014","First Class","DL-13495","Spokane","Washington",99207,"West","TEC-MA-10001972","Okidata C331dn Printer","Corporate","Technology","Machines",837.6,3,0.2,62.82
"CA-2014-159989","12/10/2014","12/14/2014","Standard Class","EB-13870","Franklin","Tennessee",37064,"South","TEC-PH-10000169","ARKON Windshield Dashboard Air Vent Car Mount Holder","Consumer","Technology","Phones",40.68,3,0.2,-9.15
"CA-2015-103499","11/21/2015","11/25/2015","Standard Class","ES-14020","Jackson","Tennessee",38301,"South","FUR-CH-10001482","Office Star - Mesh Screen back chair with Vinyl seat","Consumer","Furniture","Chairs",209.568,2,0.2,-23.58
"US-2013-167220","12/12/2013","12/16/2013","Standard Class","JB-15925","Austin","Texas",78745,"Central","TEC-AC-10002018","AmazonBasics 3-Button USB Wired Mouse","Consumer","Technology","Accessories",22.368,4,0.2,6.43
"CA-2015-126354","2/4/2015","2/9/2015","Standard Class","SC-20380","Pembroke Pines","Florida",33024,"South","OFF-BI-10000301","GBC Instant Report Kit","Consumer","Office Supplies","Binders",3.882,2,0.7,-2.59
"CA-2015-126354","2/4/2015","2/9/2015","Standard Class","SC-20380","Pembroke Pines","Florida",33024,"South","OFF-PA-10004381","14-7/8 x 11 Blue Bar Computer Printout Paper","Consumer","Office Supplies","Paper",115.296,3,0.2,40.35
"CA-2015-169817","9/22/2015","9/26/2015","Standard Class","EB-13870","Philadelphia","Pennsylvania",19143,"East","OFF-BI-10004141","Insertable Tab Indexes For Data Binders","Consumer","Office Supplies","Binders",1.908,2,0.7,-1.53
"US-2015-144582","5/1/2015","5/6/2015","Standard Class","TC-21475","Danville","Illinois",61832,"Central","OFF-BI-10001575","GBC Linen Binding Covers","Home Office","Office Supplies","Binders",43.372,7,0.8,-69.4
"CA-2012-121573","11/3/2012","11/7/2012","Standard Class","SG-20605","New York City","New York",10009,"East","TEC-PH-10000984","Panasonic KX-TG9471B","Consumer","Technology","Phones",783.96,4,0,219.51
"CA-2012-121573","11/3/2012","11/7/2012","Standard Class","SG-20605","New York City","New York",10009,"East","OFF-BI-10000666","Surelock Post Binders","Consumer","Office Supplies","Binders",48.896,2,0.2,18.34
"CA-2012-121573","11/3/2012","11/7/2012","Standard Class","SG-20605","New York City","New York",10009,"East","OFF-BI-10003712","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","Consumer","Office Supplies","Binders",7.856,2,0.2,2.85
"CA-2014-117660","12/31/2014","1/5/2015","Standard Class","BM-11785","Columbus","Ohio",43229,"East","OFF-LA-10003720","Avery 487","Consumer","Office Supplies","Labels",5.904,2,0.2,1.99
"CA-2014-117660","12/31/2014","1/5/2015","Standard Class","BM-11785","Columbus","Ohio",43229,"East","OFF-SU-10001664","Acme Office Executive Series Stainless Steel Trimmers","Consumer","Office Supplies","Supplies",13.712,2,0.2,1.03
"CA-2012-112851","9/17/2012","9/21/2012","Standard Class","NR-18550","Chula Vista","California",91911,"West","OFF-EN-10001453","Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box","Consumer","Office Supplies","Envelopes",182.94,3,0,85.98
"CA-2015-123701","11/25/2015","11/28/2015","First Class","PG-18820","San Francisco","California",94110,"West","OFF-AR-10001860","BIC Liqua Brite Liner","Consumer","Office Supplies","Art",27.76,4,0,9.99
